gbifID,wc2.1_2.5m_bio_1,wc2.1_2.5m_bio_2,wc2.1_2.5m_bio_3,wc2.1_2.5m_bio_4,wc2.1_2.5m_bio_5,wc2.1_2.5m_bio_6,wc2.1_2.5m_bio_7,wc2.1_2.5m_bio_8,wc2.1_2.5m_bio_9,wc2.1_2.5m_bio_10,wc2.1_2.5m_bio_11,wc2.1_2.5m_bio_12,wc2.1_2.5m_bio_13,wc2.1_2.5m_bio_14,wc2.1_2.5m_bio_15,wc2.1_2.5m_bio_16,wc2.1_2.5m_bio_17,wc2.1_2.5m_bio_18,wc2.1_2.5m_bio_19
2845476360,21.38083267211914,13.861000061035156,58.435916900634766,353.65771484375,31.09200096130371,7.372000217437744,23.720001220703125,25.11199951171875,16.506000518798828,25.11199951171875,16.506000518798828,631,112,8,76.4209213256836,321,28,321,28
2845471364,23.214000701904297,11.451333045959473,88.005950927734375,37.40345001220703,30.003999710083008,16.992000579833984,13.011999130249023,23.01799964904785,23.04599952697754,23.67799949645996,22.808000564575195,871,118,24,45.73297882080078,322,123,242,282
2845431751,22.798999786376953,16.59600067138672,59.80971145629883,362.9677734375,34.928001403808594,7.179999828338623,27.748001098632812,24.8266658782959,17.77666664123535,26.409334182739258,17.77666664123535,425,112,0,114.1816635131836,293,1,99,1
2845352679,22.794666290283203,14.164000511169434,61.70064926147461,316.69476318359375,32.4119987487793,9.455999374389648,22.95599937438965,26.16066551208496,18.478666305541992,26.16066551208496,18.478666305541992,553,104,6,80.537353515625,292,23,292,23
2845334006,16.73183250427246,13.644333839416504,78.34366607666016,101.71810150146484,26.356000900268555,8.9399995803833,17.416000366210938,17.609333038330078,15.394000053405762,17.88133430480957,15.349333763122559,715,133,34,50.979854583740234,296,117,230,121
2845293743,17.570167541503906,14.904999732971191,80.70716857910156,73.87040710449219,27.447999954223633,8.979999542236328,18.468000411987305,18.42333221435547,17.922000885009766,18.538665771484375,16.711334228515625,747,124,26,41.80356979370117,276,106,215,189
2845246720,23.114166259765625,17.35300064086914,59.8709602355957,362.25537109375,36.13600158691406,7.1519999504089355,28.98400115966797,24.989334106445312,18.18199920654297,26.89666748046875,18.150667190551758,370,102,0,117.26261138916016,263,1,77,3
2845214285,19.776166915893555,12.924332618713379,81.40799713134766,82.86038970947266,27.823999404907227,11.947999954223633,15.875999450683594,20.371999740600586,18.769332885742188,20.690000534057617,18.609333038330078,943,152,25,46.67996597290039,365,111,359,116
2845196997,17.674999237060547,11.284667015075684,57.5748291015625,297.65252685546875,27.104000091552734,7.504000186920166,19.600000381469727,18.705333709716797,14.594666481018066,21.309999465942383,13.995333671569824,503,53,29,19.882516860961914,154,92,137,101
2845196633,19.933834075927734,12.899665832519531,81.82991027832031,80.19700622558594,27.935998916625977,12.17199993133545,15.763998985290527,20.517333984375,18.94066619873047,20.83799934387207,18.830665588378906,989,160,28,44.1961784362793,376,128,371,133
2845131872,23.06399917602539,17.459999084472656,58.954620361328125,372.8666687011719,36.395999908447266,6.78000020980835,29.615999221801758,25.007999420166016,17.972665786743164,26.94933319091797,17.96266746520996,358,99,0,117.74222564697266,256,1,72,3
2845068679,22.89533233642578,13.86400032043457,60.764381408691406,322.8185729980469,32.439998626708984,9.624000549316406,22.815998077392578,26.32200050354004,18.495332717895508,26.32200050354004,18.495332717895508,512,94,5,80.032623291015625,270,21,270,21
2845026713,22.76383399963379,16.854333877563477,57.76780319213867,380.8001708984375,35.79999923706055,6.624000072479248,29.17599868774414,24.895999908447266,17.469999313354492,26.641334533691406,17.469999313354492,364,100,0,117.18644714355469,259,1,75,1
2844925789,22.191999435424805,14.365999221801758,63.064090728759766,297.8029479980469,31.74799919128418,8.967999458312988,22.779998779296875,25.32466697692871,18.132667541503906,25.32466697692871,18.132667541503906,546,96,6,79.2363052368164,286,26,286,26
2844918824,21.449499130249023,14.069000244140625,58.56227493286133,354.27117919921875,31.219999313354492,7.195999622344971,24.02400016784668,25.18466567993164,16.559999465942383,25.18466567993164,16.559999465942383,648,112,10,74.61194610595703,323,32,323,32
2844900360,19.826833724975586,13.34766674041748,75.512939453125,133.01657104492188,28.211999893188477,10.53600025177002,17.67599868774414,20.96466636657715,17.843334197998047,20.96466636657715,17.843334197998047,576,109,3,84.450439453125,286,12,286,12
2844870641,23.124500274658203,17.41233253479004,59.04087448120117,371.9747314453125,36.4119987487793,6.920000076293945,29.49199867248535,25.04866600036621,18.054000854492188,27.006000518798828,18.02666664123535,355,98,0,117.58277130126953,254,1,71,3
2844864971,22.046833038330078,13.937666893005371,59.007904052734375,347.87554931640625,31.788000106811523,8.168000221252441,23.619998931884766,25.72533416748047,17.251333236694336,25.72533416748047,17.251333236694336,600,109,7,76.39971160888672,309,27,309,27
2844864691,21.543832778930664,14.045666694641113,58.0207633972168,360.0231628417969,31.420000076293945,7.211999893188477,24.20800018310547,25.34666633605957,16.57266616821289,25.34666633605957,16.57266616821289,634,111,9,75.42566680908203,319,30,319,30
2844842676,21.595666885375977,13.964000701904297,57.417762756347656,368.7081604003906,31.496000289916992,7.175999641418457,24.31999969482422,25.483333587646484,16.495332717895508,25.483333587646484,16.495332717895508,606,108,7,77.50423431396484,313,26,313,26
2844825087,19.86316680908203,12.923666000366211,81.38329315185547,82.01944732666016,27.875999450683594,11.996000289916992,15.879999160766602,20.430665969848633,18.868667602539062,20.749332427978516,18.69533348083496,964,153,27,45.17298889160156,371,119,362,122
2844801846,20.94383430480957,11.843667030334473,80.0031509399414,73.41143798828125,28.016000747680664,13.211999893188477,14.804000854492188,21.308666229248047,19.85533332824707,21.652666091918945,19.85533332824707,936,157,21,48.93588638305664,368,105,297,105
2844778196,21.825666427612305,13.755332946777344,62.19629669189453,299.73638916015625,30.916000366210938,8.800000190734863,22.11600112915039,24.979999542236328,17.712665557861328,24.979999542236328,17.712665557861328,603,109,7,79.3990707397461,316,26,316,26
2844762291,21.71266746520996,13.622666358947754,60.858951568603516,311.83734130859375,30.983999252319336,8.600000381469727,22.38399887084961,24.994667053222656,17.423999786376953,24.994667053222656,17.423999786376953,595,105,8,76.888031005859375,308,29,308,29
2844757617,21.338167190551758,13.984333038330078,58.44338607788086,353.8456115722656,31.131999969482422,7.203999996185303,23.92799949645996,25.07866668701172,16.46066665649414,25.07866668701172,16.46066665649414,649,112,10,74.032928466796875,322,32,322,32
2844736561,22.484333038330078,13.980667114257812,58.89076232910156,353.2544250488281,32.45199966430664,8.711999893188477,23.739999771118164,26.26799964904785,17.66933250427246,26.26799964904785,17.66933250427246,476,85,4,80.411468505859375,249,16,249,16
2844730957,21.61916732788086,14.015000343322754,57.78904724121094,362.4964294433594,31.540000915527344,7.288000106811523,24.25200080871582,25.44933319091797,16.614665985107422,25.44933319091797,16.614665985107422,624,109,9,75.54456329345703,315,30,315,30
2844677386,12.884666442871094,9.53600025177002,66.834869384765625,134.91375732421875,19.968000411987305,5.699999809265137,14.268000602722168,14.079999923706055,11.400666236877441,14.079999923706055,11.005332946777344,1064,234,9,78.486297607421875,481,33,481,38
2844657565,24.38949966430664,15.168333053588867,68.88435363769531,191.1396942138672,35.2599983215332,13.239999771118164,22.01999855041504,25.200000762939453,21.802000045776367,26.499332427978516,21.802000045776367,655,160,4,81.41603088378906,347,35,260,35
2844632326,20.104833602905273,12.725000381469727,81.54960632324219,80.5079116821289,28,12.395999908447266,15.604000091552734,20.649999618530273,19.1113338470459,20.972000122070312,18.96733283996582,1019,160,29,42.59617614746094,387,134,292,138
2844606505,21.60183334350586,13.622333526611328,62.009891510009766,297.3310241699219,30.6200008392334,8.652000427246094,21.968000411987305,24.71933364868164,17.505332946777344,24.71933364868164,17.505332946777344,663,122,8,80.18878173828125,348,26,348,26
2844545113,19.926332473754883,12.917332649230957,81.69322967529297,81.44141387939453,27.93199920654297,12.119999885559082,15.811999320983887,20.5086669921875,18.92799949645996,20.8266658782959,18.784000396728516,973,158,27,45.30293655395508,374,122,368,126
2844514926,23.9146671295166,15.28066635131836,57.05999755859375,314.3920593261719,36.375999450683594,9.595999717712402,26.779998779296875,25.389333724975586,19.624666213989258,27.15999984741211,19.624666213989258,602,151,0,113.88935852050781,411,0,219,0
2844493773,18.45633316040039,11.630666732788086,70.284423828125,143.6652374267578,26.496000289916992,9.947999954223633,16.54800033569336,19.68866729736328,16.8266658782959,19.68866729736328,16.340665817260742,734,154,3,85.60255432128906,373,10,373,16
2844486918,22.798999786376953,16.59600067138672,59.80971145629883,362.9677734375,34.928001403808594,7.179999828338623,27.748001098632812,24.8266658782959,17.77666664123535,26.409334182739258,17.77666664123535,425,112,0,114.1816635131836,293,1,99,1
2844472424,22.805334091186523,16.871999740600586,60.03415298461914,363.5050048828125,35.16400146484375,7.059999942779541,28.104001998901367,24.824665069580078,17.77199935913086,26.43866729736328,17.77199935913086,421,111,0,114.6594009399414,291,1,97,1
2844468627,21.65166664123535,11.909333229064941,79.33209228515625,66.11885070800781,28.784000396728516,13.772000312805176,15.01200008392334,22.18000030517578,20.671998977661133,22.20400047302246,20.671998977661133,847,142,12,57.359344482421875,352,70,294,70
2844460261,21.769832611083984,12.921000480651855,73.498291015625,146.04869079589844,31.040000915527344,13.460000038146973,17.580001831054688,22.673999786376953,19.92066764831543,23.26533317565918,19.687334060668945,634,138,3,83.16368103027344,285,15,175,19
2844446184,21.21933364868164,13.9573335647583,58.931488037109375,347.9074401855469,30.916000366210938,7.23199987411499,23.68400001525879,24.89533233642578,16.426666259765625,24.89533233642578,16.426666259765625,664,114,11,73.25121307373047,326,35,326,35
2844415393,20.104833602905273,12.725000381469727,81.54960632324219,80.5079116821289,28,12.395999908447266,15.604000091552734,20.649999618530273,19.1113338470459,20.972000122070312,18.96733283996582,1019,160,29,42.59617614746094,387,134,292,138
2844410025,22.981000900268555,17.29133415222168,59.17636489868164,370.21258544921875,36.099998474121094,6.880000114440918,29.21999740600586,24.954666137695312,17.900667190551758,26.812667846679688,17.900667190551758,366,100,0,116.98355102539062,260,1,76,1
2844361535,19.93083381652832,12.126333236694336,75.751708984375,95.9141845703125,27.38399887084961,11.375999450683594,16.007999420166016,20.784666061401367,18.51799964904785,20.827999114990234,18.51799964904785,809,130,12,63.004371643066406,349,54,315,54
2844349072,22.190000534057617,14.306666374206543,62.85881423950195,299.0128479003906,31.715999603271484,8.955999374389648,22.760000228881836,25.332666397094727,18.1113338470459,25.332666397094727,18.1113338470459,543,96,6,79.36865234375,285,25,285,25
2844331190,21.55466651916504,13.809332847595215,61.61579895019531,306.763427734375,30.72800064086914,8.315999984741211,22.41200065612793,24.772001266479492,17.327333450317383,24.772001266479492,17.327333450317383,655,118,9,79.0430908203125,341,28,341,28
2844331083,21.692333221435547,13.633999824523926,61.995269775390625,299.17584228515625,30.70400047302246,8.711999893188477,21.992000579833984,24.827999114990234,17.577999114990234,24.827999114990234,17.577999114990234,630,115,8,79.43975067138672,329,26,329,26
2844271977,21.544166564941406,13.972332954406738,57.44258117675781,367.9383850097656,31.43199920654297,7.107999801635742,24.323999404907227,25.413999557495117,16.453332901000977,25.413999557495117,16.453332901000977,607,108,7,76.89606475830078,311,26,311,26
2844265559,20.30816650390625,12.102333068847656,76.538909912109375,91.33788299560547,27.64000129699707,11.82800006866455,15.81200122833252,21.119333267211914,18.95133399963379,21.15333366394043,18.95133399963379,823,132,15,59.67874526977539,350,65,308,65
2844258483,21.84679412841797,8.80512809753418,53.89202880859375,260.51336669921875,29.39230728149414,13.05384635925293,16.33846092224121,25.02435874938965,18.582050323486328,25.02435874938965,18.582050323486328,1177,154,55,33.39957809448242,425,173,425,173
2844181955,18.22283363342285,11.446333885192871,69.76068878173828,143.65829467773438,26.187999725341797,9.779999732971191,16.408000946044922,19.456666946411133,16.604000091552734,19.456666946411133,16.109333038330078,751,159,3,84.95030975341797,380,11,380,17
2844173362,21.607833862304688,14.07699966430664,57.739952087402344,365.936767578125,31.535999298095703,7.155999660491943,24.3799991607666,25.47333335876465,16.55066680908203,25.47333335876465,16.55066680908203,616,108,8,76.2998275756836,313,27,313,27
2844156562,18.060998916625977,11.670000076293945,81.358062744140625,74.38980865478516,25.399999618530273,11.055999755859375,14.343999862670898,18.586000442504883,17.070667266845703,18.917999267578125,17.070667266845703,1358,220,46,39.42549514770508,502,207,340,207
2844111243,20.905500411987305,11.170332908630371,59.8496208190918,259.1460876464844,29.263999938964844,10.600000381469727,18.663999557495117,23.827333450317383,17.525333404541016,23.93600082397461,17.525333404541016,954,138,27,48.16550827026367,367,98,367,98
2844087749,22.190000534057617,14.306666374206543,62.85881423950195,299.0128479003906,31.715999603271484,8.955999374389648,22.760000228881836,25.332666397094727,18.1113338470459,25.332666397094727,18.1113338470459,543,96,6,79.36865234375,285,25,285,25
2844071617,21.714000701904297,13.87600040435791,58.08774185180664,357.8360900878906,31.47599983215332,7.5879998207092285,23.88800048828125,25.488666534423828,16.770000457763672,25.488666534423828,16.770000457763672,609,109,8,76.35407257080078,312,29,312,29
2844000225,19.672000885009766,12.690667152404785,81.30873107910156,81.49239349365234,27.531999588012695,11.923999786376953,15.607999801635742,20.19533348083496,18.705333709716797,20.529333114624023,18.498001098632812,970,161,25,47.655941009521484,379,113,373,116
2843938688,18.45633316040039,11.630666732788086,70.284423828125,143.6652374267578,26.496000289916992,9.947999954223633,16.54800033569336,19.68866729736328,16.8266658782959,19.68866729736328,16.340665817260742,734,154,3,85.60255432128906,373,10,373,16
2843913178,21.543832778930664,14.045666694641113,58.0207633972168,360.0231628417969,31.420000076293945,7.211999893188477,24.20800018310547,25.34666633605957,16.57266616821289,25.34666633605957,16.57266616821289,634,111,9,75.42566680908203,319,30,319,30
2843866131,23.37150001525879,11.724332809448242,87.13089752197266,39.849998474121094,30.45599937438965,17,13.455999374389648,23.134000778198242,23.20199966430664,23.873332977294922,22.924667358398438,880,120,26,45.220184326171875,322,126,154,281
2843828128,19.52916717529297,13.022333145141602,82.004608154296875,78.41551208496094,27.672000885009766,11.791999816894531,15.880001068115234,20.104665756225586,18.546667098999023,20.42733383178711,18.479999542236328,1085,172,34,41.33028793334961,405,153,299,156
2843822852,22.570499420166016,16.16433334350586,59.106082916259766,364.41851806640625,34.3640022277832,7.015999794006348,27.348003387451172,24.762666702270508,17.41933250427246,26.038000106811523,17.41933250427246,452,116,0,115.44469451904297,311,2,107,2
2843786308,21.595666885375977,13.964000701904297,57.417762756347656,368.7081604003906,31.496000289916992,7.175999641418457,24.31999969482422,25.483333587646484,16.495332717895508,25.483333587646484,16.495332717895508,606,108,7,77.50423431396484,313,26,313,26
2843735384,19.719667434692383,12.824000358581543,81.16455078125,82.86536407470703,27.72800064086914,11.927999496459961,15.80000114440918,20.293333053588867,18.721332550048828,20.619333267211914,18.543333053588867,948,157,25,47.89904022216797,373,110,365,114
2843731029,21.48033332824707,13.854666709899902,57.53599548339844,364.41943359375,31.29599952697754,7.216000080108643,24.079999923706055,25.32466697692871,16.447999954223633,25.32466697692871,16.447999954223633,613,109,7,77.04596710205078,314,26,314,26
2843726205,22.16950035095215,14.093667030334473,60.27055740356445,336.47686767578125,31.90399932861328,8.520000457763672,23.38399887084961,25.739999771118164,17.54599952697754,25.739999771118164,17.54599952697754,610,113,7,77.209136962890625,316,27,316,27
2843726063,19.738500595092773,12.050999641418457,74.9813232421875,102.15107727050781,27.064001083374023,10.991999626159668,16.072002410888672,20.5766658782959,18.230667114257812,20.6299991607666,18.230667114257812,805,136,9,69.40692901611328,361,40,326,40
2843708559,21.599332809448242,13.899999618530273,61.74484634399414,307.8953552246094,30.855998992919922,8.343999862670898,22.511999130249023,24.83733367919922,17.36400032043457,24.83733367919922,17.36400032043457,612,107,8,77.63655090332031,317,29,317,29
2843639575,22.912500381469727,14.050333023071289,59.89059066772461,339.8934631347656,32.74800109863281,9.288000106811523,23.46000099182129,26.536666870117188,18.279333114624023,26.536666870117188,18.279333114624023,474,86,4,80.58548736572266,249,17,249,17
2843633074,19.52916717529297,13.022333145141602,82.004608154296875,78.41551208496094,27.672000885009766,11.791999816894531,15.880001068115234,20.104665756225586,18.546667098999023,20.42733383178711,18.479999542236328,1085,172,34,41.33028793334961,405,153,299,156
2843488263,22.572500228881836,16.060333251953125,58.88945388793945,360.0040588378906,34.448001861572266,7.175999641418457,27.272003173828125,24.661998748779297,17.513999938964844,26.032001495361328,17.513999938964844,453,116,0,115.37388610839844,311,1,109,1
2843483788,23.114166259765625,17.35300064086914,59.8709602355957,362.25537109375,36.13600158691406,7.1519999504089355,28.98400115966797,24.989334106445312,18.18199920654297,26.89666748046875,18.150667190551758,370,102,0,117.26261138916016,263,1,77,3
2843483468,21.8973331451416,11.09866714477539,68.22391510009766,169.21881103515625,30.559999465942383,14.291999816894531,16.26799964904785,22.6386661529541,19.650667190551758,23.773332595825195,19.650667190551758,709,152,10,79.76114654541016,335,37,195,37
2843421065,18.325332641601562,10.889999389648438,70.07722473144531,140.514892578125,25.93199920654297,10.392000198364258,15.539999008178711,19.549333572387695,16.704666137695312,19.549333572387695,16.2586669921875,756,174,2,89.9119644165039,392,6,392,10
2843410010,16.595666885375977,12.0339994430542,58.33818054199219,313.0635070800781,25.36400032043457,4.736000061035156,20.628000259399414,19.917333602905273,12.28933334350586,19.917333602905273,12.28933334350586,914,158,11,75.5223388671875,453,37,453,37
2843408223,23.124500274658203,17.41233253479004,59.04087448120117,371.9747314453125,36.4119987487793,6.920000076293945,29.49199867248535,25.04866600036621,18.054000854492188,27.006000518798828,18.02666664123535,355,98,0,117.58277130126953,254,1,71,3
2843377091,19.923999786376953,12.899999618530273,81.604248046875,82.3313980102539,27.968000411987305,12.15999984741211,15.808000564575195,20.529333114624023,18.915332794189453,20.847333908081055,18.777999877929688,948,154,26,45.65495681762695,363,117,360,122
2843350993,9.979499816894531,10.84233283996582,78.5221176147461,87.027069091796875,17.42799949645996,3.619999885559082,13.807999610900879,10.88599967956543,10.203999519348145,10.952666282653809,8.809333801269531,1463,202,41,37.34560012817383,503,208,393,326
2843347400,19.270000457763672,15.688667297363281,73.448822021484375,92.36924743652344,29.38399887084961,8.02400016784668,21.35999870300293,18.878665924072266,18.814666748046875,20.593334197998047,18.34866714477539,1524,232,30,61.01121139526367,678,108,398,119
2843330118,18.502500534057617,11.56433391571045,70.58308410644531,141.98159790039062,26.468000411987305,10.083999633789062,16.384000778198242,19.728666305541992,16.874000549316406,19.728666305541992,16.40999984741211,740,163,2,87.60447692871094,379,8,379,13
2843292984,18.45633316040039,11.630666732788086,70.284423828125,143.6652374267578,26.496000289916992,9.947999954223633,16.54800033569336,19.68866729736328,16.8266658782959,19.68866729736328,16.340665817260742,734,154,3,85.60255432128906,373,10,373,16
2843269751,22.317167282104492,14.005666732788086,58.709197998046875,356.9884338378906,32.32400131225586,8.468000411987305,23.856000900268555,26.15533447265625,17.46000099182129,26.15533447265625,17.46000099182129,483,88,4,80.6957015991211,253,16,253,16
2843224211,22.912500381469727,14.050333023071289,59.89059066772461,339.8934631347656,32.74800109863281,9.288000106811523,23.46000099182129,26.536666870117188,18.279333114624023,26.536666870117188,18.279333114624023,474,86,4,80.58548736572266,249,17,249,17
2843216870,24.93983268737793,14.732998847961426,68.120025634765625,199.47434997558594,35.43199920654297,13.803999900817871,21.62799835205078,25.90999984741211,22.22533416748047,27.09666633605957,22.22533416748047,618,149,4,78.952117919921875,319,35,243,35
2843206696,14.895000457763672,13.58133316040039,74.19871520996094,112.6349868774414,24.027999877929688,5.723999977111816,18.304000854492188,14.075333595275879,13.96933364868164,16.503999710083008,13.90999984741211,1110,274,7,97.6866683959961,678,33,217,55
2843195038,19.923999786376953,12.899999618530273,81.604248046875,82.3313980102539,27.968000411987305,12.15999984741211,15.808000564575195,20.529333114624023,18.915332794189453,20.847333908081055,18.777999877929688,948,154,26,45.65495681762695,363,117,360,122
2843155643,22.912500381469727,14.050333023071289,59.89059066772461,339.8934631347656,32.74800109863281,9.288000106811523,23.46000099182129,26.536666870117188,18.279333114624023,26.536666870117188,18.279333114624023,474,86,4,80.58548736572266,249,17,249,17
2843143532,22.798999786376953,16.59600067138672,59.80971145629883,362.9677734375,34.928001403808594,7.179999828338623,27.748001098632812,24.8266658782959,17.77666664123535,26.409334182739258,17.77666664123535,425,112,0,114.1816635131836,293,1,99,1
2843112058,21.65566635131836,13.89799976348877,57.84085464477539,361.7754821777344,31.45199966430664,7.424000263214111,24.027999877929688,25.468000411987305,16.652666091918945,25.468000411987305,16.652666091918945,605,108,7,77.35453796386719,312,27,312,27
2843081550,22.798999786376953,16.59600067138672,59.80971145629883,362.9677734375,34.928001403808594,7.179999828338623,27.748001098632812,24.8266658782959,17.77666664123535,26.409334182739258,17.77666664123535,425,112,0,114.1816635131836,293,1,99,1
2843076183,21.385499954223633,11.598333358764648,81.01658630371094,63.39582824707031,28.43199920654297,14.116000175476074,14.315999031066895,21.711999893188477,20.459333419799805,22.045333862304688,20.459333419799805,1104,186,24,46.81378173828125,432,127,309,127
2843036787,22.89533233642578,13.86400032043457,60.764381408691406,322.8185729980469,32.439998626708984,9.624000549316406,22.815998077392578,26.32200050354004,18.495332717895508,26.32200050354004,18.495332717895508,512,94,5,80.032623291015625,270,21,270,21
2843019383,19.43516731262207,11.681666374206543,75.5019760131836,97.56734466552734,26.59200096130371,11.119999885559082,15.472001075744629,20.27466583251953,17.996665954589844,20.30933380126953,17.996665954589844,844,137,10,66.9819107055664,372,45,331,45
2842988844,23.18666648864746,10.129999160766602,90.12455749511719,31.244400024414062,28.968000411987305,17.72800064086914,11.239999771118164,23.06599998474121,22.996665954589844,23.56133270263672,22.884666442871094,878,115,25,45.319976806640625,327,125,242,280
2842953507,21.55466651916504,13.809332847595215,61.61579895019531,306.763427734375,30.72800064086914,8.315999984741211,22.41200065612793,24.772001266479492,17.327333450317383,24.772001266479492,17.327333450317383,655,118,9,79.0430908203125,341,28,341,28
2842952159,21.543832778930664,14.045666694641113,58.0207633972168,360.0231628417969,31.420000076293945,7.211999893188477,24.20800018310547,25.34666633605957,16.57266616821289,25.34666633605957,16.57266616821289,634,111,9,75.42566680908203,319,30,319,30
2842907431,21.595666885375977,13.964000701904297,57.417762756347656,368.7081604003906,31.496000289916992,7.175999641418457,24.31999969482422,25.483333587646484,16.495332717895508,25.483333587646484,16.495332717895508,606,108,7,77.50423431396484,313,26,313,26
2842875006,23.083999633789062,14.1899995803833,61.40730667114258,321.6640930175781,32.779998779296875,9.67199993133545,23.10799789428711,26.50200080871582,18.704666137695312,26.50200080871582,18.704666137695312,540,102,5,80.51753234863281,286,22,286,22
2842816004,24.88016700744629,15.587667465209961,68.6318588256836,201.42556762695312,36.007999420166016,13.295999526977539,22.711999893188477,25.809999465942383,22.152000427246094,27.100666046142578,22.152000427246094,634,145,4,75.95201873779297,322,35,245,35
2842805330,20.738332748413086,11.223999977111816,89.33460998535156,29.702743530273438,27.06399917602539,14.5,12.56399917602539,20.6026668548584,20.624666213989258,21.097999572753906,20.444000244140625,1202,160,32,40.66575622558594,445,171,256,410
2842777065,19.09749984741211,12.446333885192871,80.820343017578125,85.21967315673828,26.964000701904297,11.564000129699707,15.40000057220459,19.733333587646484,18.062665939331055,20.054000854492188,17.90333366394043,975,172,26,50.529781341552734,390,110,385,112
2842759386,22.798999786376953,16.95800018310547,57.727394104003906,383.0632629394531,35.900001525878906,6.52400016784668,29.376001358032227,24.932666778564453,17.488666534423828,26.71466636657715,17.488666534423828,358,99,0,117.60408020019531,256,1,73,1
2842751919,18.22283363342285,11.446333885192871,69.76068878173828,143.65829467773438,26.187999725341797,9.779999732971191,16.408000946044922,19.456666946411133,16.604000091552734,19.456666946411133,16.109333038330078,751,159,3,84.95030975341797,380,11,380,17
2842751043,23.91583251953125,13.309000015258789,57.505184173583984,276.8421325683594,34.827999114990234,11.684000015258789,23.143999099731445,25.410667419433594,20.03533363342285,26.841333389282227,20.03533363342285,916,232,0,117.20362854003906,627,0,288,0
2842750693,22.912500381469727,14.050333023071289,59.89059066772461,339.8934631347656,32.74800109863281,9.288000106811523,23.46000099182129,26.536666870117188,18.279333114624023,26.536666870117188,18.279333114624023,474,86,4,80.58548736572266,249,17,249,17
2842694152,22.798999786376953,16.59600067138672,59.80971145629883,362.9677734375,34.928001403808594,7.179999828338623,27.748001098632812,24.8266658782959,17.77666664123535,26.409334182739258,17.77666664123535,425,112,0,114.1816635131836,293,1,99,1
2842679681,14.254500389099121,11.88700008392334,79.01488494873047,76.7054443359375,22.020000457763672,6.97599983215332,15.044000625610352,15.125333786010742,13.353333473205566,15.125333786010742,13.289999961853027,1260,227,53,54.459083557128906,506,192,506,194
2842626968,19.776166915893555,12.924332618713379,81.40799713134766,82.86038970947266,27.823999404907227,11.947999954223633,15.875999450683594,20.371999740600586,18.769332885742188,20.690000534057617,18.609333038330078,943,152,25,46.67996597290039,365,111,359,116
2842620156,12.884666442871094,9.53600025177002,66.834869384765625,134.91375732421875,19.968000411987305,5.699999809265137,14.268000602722168,14.079999923706055,11.400666236877441,14.079999923706055,11.005332946777344,1064,234,9,78.486297607421875,481,33,481,38
2842616902,22.363332748413086,13.353333473205566,60.48801040649414,317.0545349121094,31.6200008392334,9.544000625610352,22.076000213623047,25.742666244506836,18.034000396728516,25.742666244506836,18.034000396728516,530,96,6,78.99061584472656,276,22,276,22
2842612285,19.776166915893555,12.924332618713379,81.40799713134766,82.86038970947266,27.823999404907227,11.947999954223633,15.875999450683594,20.371999740600586,18.769332885742188,20.690000534057617,18.609333038330078,943,152,25,46.67996597290039,365,111,359,116
2842592054,24.72283363342285,10.414999961853027,69.6562271118164,148.16989135742188,32.44000244140625,17.488000869750977,14.952001571655273,25.179332733154297,22.828001022338867,26.35533332824707,22.790000915527344,800,126,23,59.964759826660156,307,77,248,96
2842568120,12.884666442871094,9.53600025177002,66.834869384765625,134.91375732421875,19.968000411987305,5.699999809265137,14.268000602722168,14.079999923706055,11.400666236877441,14.079999923706055,11.005332946777344,1064,234,9,78.486297607421875,481,33,481,38
2842543889,19.73233413696289,12.99333381652832,81.760223388671875,79.47975158691406,27.827999114990234,11.935999870300293,15.891999244689941,20.30733299255371,18.749332427978516,20.631999969482422,18.64666748046875,1050,168,31,42.49357986450195,397,143,384,147
2842535876,23.067832946777344,17.55299949645996,59.62296676635742,367.9034118652344,36.295997619628906,6.855999946594238,29.439998626708984,24.979333877563477,18.062665939331055,26.90999984741211,18.028667449951172,361,99,0,117.16222381591797,257,1,74,3
2842514864,21.855167388916016,11.645000457763672,71.17970275878906,157.14768981933594,29.72800064086914,13.368000030517578,16.360000610351562,23.205333709716797,20.097999572753906,23.205333709716797,19.534666061401367,647,154,1,90.60716247558594,338,7,338,10
2842433962,25.410999298095703,10.851333618164062,69.34645080566406,117.57234954833984,32.928001403808594,17.280000686645508,15.648000717163086,23.998666763305664,26.160667419433594,26.579334259033203,23.998666763305664,1056,131,21,44.525634765625,371,88,131,371
2842432178,21.676334381103516,12.611333847045898,72.91474914550781,146.1802215576172,30.831998825073242,13.53600025177002,17.295997619628906,22.57266616821289,19.82466697692871,23.176000595092773,19.5939998626709,650,143,4,83.85820007324219,290,16,176,21
2842429769,24.69333267211914,10.6899995803833,70.328948974609375,149.4774932861328,32.54399871826172,17.3439998626709,15.19999885559082,25.179332733154297,22.766666412353516,26.316665649414062,22.73666763305664,826,133,23,62.364322662353516,322,77,260,94
2842419741,22.798999786376953,16.59600067138672,59.80971145629883,362.9677734375,34.928001403808594,7.179999828338623,27.748001098632812,24.8266658782959,17.77666664123535,26.409334182739258,17.77666664123535,425,112,0,114.1816635131836,293,1,99,1
2842410057,21.65566635131836,13.89799976348877,57.84085464477539,361.7754821777344,31.45199966430664,7.424000263214111,24.027999877929688,25.468000411987305,16.652666091918945,25.468000411987305,16.652666091918945,605,108,7,77.35453796386719,312,27,312,27
